80	0.1106	0
76	0.7056	0
72	1.267	0
64	2.2953	0
56	3.206	0
48	3.9928	0
40	4.6319	0
32	5.0778	0
24	5.2514	0
20	5.1989	0
16	5.0204	0
12	4.6774	0
8	4.0971	0
6	3.675	0
4	3.1101	0
2	2.2876	0
1	1.6569	0
0	0	0
1	-1.6569	0
2	-2.2876	0
4	-3.1101	0
6	-3.675	0
8	-4.0971	0
12	-4.6774	0
16	-5.0204	0
20	-5.1989	0
24	-5.2514	0
32	-5.0778	0
40	-4.6319	0
48	-3.9928	0
56	-3.206	0
64	-2.2953	0
72	-1.267	0
76	-0.7056	0
80	-0.1106	0
